ID,GSM3100217,GSM3100218,GSM3100219,GSM3100220,GSM3100221,GSM3100222,GSM3100223,GSM3100224,GSM3100225,GSM3100226,GSM3100227,GSM3100228,GSM3100229,GSM3100230
PDZD7,0.09675476,0.1064727,-0.01430688,0.0330894,0.006599904,0.04841808,0.05228815,0.04719315,0.06720144,0.06694834,0.04023904,0.1235144,0.05321462,0.08413214
DNASE1L3,-0.05445526,-0.0179209,-0.1431811,-0.1093666,-0.08770429,-0.1509636,-0.1035121,-0.1114024,-0.1094972,-0.1285973,-0.05162254,-0.01023642,-0.07683012,-0.1071469
SATB1,-0.1946334,-0.1135018,-0.1432122,-0.1747549,-0.1646938,-0.244848,-0.1745236,-0.2324529,-0.1748781,-0.1748477,-0.07700529,-0.1496961,-0.114866,-0.1880302
TPM3,-0.004650126,0.007612324,-0.001432276,-0.001023915,-0.01215342,0.06779527,0.04409995,0.03865378,0.06568299,0.05996167,0.01668175,-0.1077779,-0.06520644,-0.1029801
RREB1,0.04624166,0.003971599,-0.01433,0.01067012,0.01309367,0.05129565,0.04201329,0.02976675,0.03167931,0.08135149,0.005591133,0.02237681,-0.03490849,0.005719922
GIPC1,-0.05450215,-0.08962264,-0.143308,-0.1215108,-0.1196436,-0.0163846,0.01775408,0.005371664,0.01769756,0.01921779,-0.03909475,-0.07169995,-0.1798397,-0.1201304
FAM133A,-0.1317077,-0.05111368,-0.1433292,-0.08297475,-0.1089601,-0.2565358,-0.1639563,-0.1829379,-0.1599142,-0.1421685,-0.05947539,-0.1150974,-0.148585,-0.1857441
LOC729085,-0.1297087,-0.02186541,-0.1433462,-0.1135639,-0.1304716,-0.1886974,-0.06555581,-0.1820461,-0.07649967,-0.1066613,-0.05099415,-0.08934718,-0.1471147,-0.1931727
MRPS27,-0.03105284,-0.09829749,-0.01433906,-0.1565478,-0.02425989,-0.1859886,-0.1191825,-0.1430732,-0.1217718,-0.1238244,-0.04485695,-0.1264589,-0.2005316,-0.2141377
SMOC2,-0.06450307,0.0176166,-0.1433911,-0.08480598,-0.0271733,-0.1867465,-0.128753,-0.1655963,-0.08896478,-0.1331953,0.04479867,-0.05812896,-0.06245424,-0.09836437
MICAL3,-0.1033639,-0.1074886,-0.1436681,-0.07077073,-0.1454574,-0.04703233,-0.07475321,-0.03787572,-0.05319849,-0.08802466,-0.1396851,-0.1117154,-0.147144,-0.09828488
PCDHB15,0.01411409,0.02085046,-0.01437764,0.1062913,0.04090555,0.004573687,-0.02428448,-0.03538619,-0.02438952,0.04650374,-0.001969215,0.03135363,0.03220666,0.007468349
ZDHHC15,-0.1313093,-0.04108388,-0.1438198,-0.1286855,-0.09564813,-0.1209606,-0.04557352,-0.1379508,-0.05664427,-0.01021794,0.0119589,-0.1013487,-0.1852324,-0.2116433
ARSG,0.01608012,0.004330141,-0.0143869,0.05834516,-0.01646194,0.07308708,0.09679271,0.06292563,0.09446639,0.05563175,0.007101252,0.01413213,-0.07990998,-0.06386173
MEGF10,-0.04649815,0.02659495,-0.001439016,0.02053913,0.02677535,0.01605631,0.01887147,-0.01274013,0.01059592,0.02658188,-0.01309524,0.001033491,-0.0754606,-0.04537814
CCDC151,-0.06942484,-0.08033138,-0.1439276,-0.1507861,-0.07827721,0.0641898,0.0702605,0.09993013,0.1141701,0.04816169,-0.09718617,0.01725118,-0.1852113,-0.1096911
HTATSF1,-0.1412754,0.01050963,-0.1439606,-0.1239093,-0.08642588,-0.1734615,-0.1003805,-0.1735694,-0.1094646,-0.1347012,-0.05370954,-0.06832428,-0.08992283,-0.1450026
DDX53,-0.1566065,-0.04322815,-0.1439731,-0.08472303,-0.1040109,-0.163037,-0.07841258,-0.190508,-0.09782298,-0.07991118,-0.04562323,-0.08232629,-0.1598145,-0.2367481
PDE4DIP,0.02167095,-0.004328349,-0.01440626,-0.006226966,-0.01810802,0.07405632,0.07011291,0.09755771,0.06189814,0.08050028,0.1199755,-0.04480017,-0.03033213,0.002094823
PPP1R3F,-0.09390591,0.00238885,-0.1441934,-0.1127005,-0.07749993,-0.1132025,-0.03806029,-0.1477396,-0.05934113,-0.04017391,0.03201944,-0.03342027,-0.1378946,-0.1623504
FGD1,-0.09617815,-0.02689031,-0.1442008,-0.1266178,-0.03335246,-0.1970316,-0.08444098,-0.1838459,-0.08969998,-0.1176627,-0.04782892,-0.08652766,-0.07731529,-0.1181381
CACNB3,0.03020171,0.04207403,-0.01442937,0.07491614,0.03822604,0.03267894,0.04753048,0.006597129,0.05505769,0.04481105,-0.002004247,0.07735985,0.07470405,0.02758265
RRAGB,-0.1626698,-0.005862647,-0.1443407,-0.1104472,-0.1361722,-0.1883943,-0.08637502,-0.2020391,-0.1186489,-0.1072265,-0.03850081,-0.09242437,-0.140104,-0.2127502
RDH11,-0.1631645,-0.1359208,-0.1444564,-0.2081395,-0.1642681,-0.0933995,-0.07745294,-0.04231004,-0.05125045,-0.05127176,-0.04918779,-0.1386575,-0.2048049,-0.1779818
GSPT2,-0.1085341,-0.1056358,-0.1444805,-0.1861528,-0.147747,-0.06908345,-0.08962281,-0.0714154,-0.05845261,-0.1358088,-0.08929467,-0.07348957,-0.1444453,-0.1220943
KLHL13,-0.04412206,-0.004246482,-0.1445264,-0.02532707,-0.02685696,-0.2008314,-0.08165836,-0.2250864,-0.1625209,-0.05815518,0.003970681,-0.1035949,-0.08754629,-0.1553493
ZNF501,-0.08911039,-0.01289818,-0.1445831,-0.09586933,-0.08870955,-0.1287759,-0.06049307,-0.1070552,-0.03226508,-0.0887772,-0.02096493,-0.02017542,-0.156005,-0.177069
PASD1,-0.03429913,0.01777122,-0.01446008,-0.06742661,0.005183313,-0.1968921,-0.1105571,-0.1574509,-0.1161817,-0.125676,-0.007968815,-0.01035681,0.07251401,-0.01109927
SUZ12,0.06419143,-0.02657536,-0.01447472,0.06531033,-0.001765514,0.01474277,0.01747385,0.04790306,0.02733869,-0.02877374,-0.0247441,0.008556314,0.05189687,0.0194861
WDHD1,0.04135005,-0.02364945,-0.01447897,-0.1348425,0.02605762,0.01583164,0.03598978,-0.003997656,0.009879868,0.009341009,-0.02909854,0.03256317,-0.03505787,-0.02193074
WDR6,-0.13906,-0.06898152,-0.1447966,-0.1030224,-0.1106797,-0.1202413,-0.1189494,-0.132714,-0.1037755,-0.07109752,-0.07507704,-0.06962215,-0.139876,-0.1146705
NTRK1,0.03644087,0.03105037,-0.01448842,0.007947332,0.02437259,0.06049463,0.07574852,0.08153184,0.05926172,0.05816833,0.01359639,-0.0195094,-0.02794033,0.01528562
CCDC9,0.0152631,0.06253967,-0.01449653,-0.009416201,0.05532127,-0.03315317,-0.006999354,-0.005403266,0.03375478,-0.01310073,-0.03265627,0.02591097,0.05780337,0.06683258
MRPS14,-0.07988386,-0.03254095,-0.01450342,-0.03650219,-0.01579693,-0.06686168,-0.00492195,-0.00248212,-0.05850746,-0.09668712,-0.03733822,-0.04115517,0.000860503,0.08193744
KIAA1737,-0.1510534,-0.09154689,-0.1450431,-0.2707727,-0.1387805,-0.09293254,-0.1207704,-0.138992,-0.08100958,-0.06411724,0.0290106,-0.0604385,-0.07987808,-0.05064414
NAP1L2,-0.1545485,-0.1246854,-0.1451776,-0.1073308,-0.1463059,-0.1221103,-0.1081004,-0.1441652,-0.07918871,-0.1006422,-0.1109583,-0.09741979,-0.1463677,-0.2210603
CDYL,-0.03211119,-0.07804947,-0.01453441,-0.06458917,-0.005351931,0.007130947,-0.01309651,-0.03746379,-0.007797534,0.01866937,-0.01213023,-0.04577493,-0.06786983,-0.04346002
CRIM1,0.003830743,0.007186691,-0.01453488,-0.02745587,0.06438588,-0.04101855,-0.02253681,-0.03340729,-0.05150985,-0.02719444,0.02882065,0.000145962,0.03182737,0.01888007
ZFP2,0.03675201,0.01294557,-0.001454515,0.09519574,0.007146643,0.05141278,0.0460914,0.04999648,0.07592156,0.01437646,-0.007700506,0.01122464,0.008081329,0.04710915
MPZL1,-0.01814356,-0.002177339,-0.01454913,-0.02114473,-0.01572509,-0.01178859,-0.03025721,-0.0305458,-0.03775701,-0.1274203,0.01775082,-0.08667968,-0.03634206,-0.008418132
KLHL4,-0.1436893,-0.02634754,-0.1454982,-0.1221491,-0.0967852,-0.1680736,-0.08175298,-0.1832738,-0.0983734,-0.04808637,0.09408611,-0.09268734,-0.1401351,-0.1639992
WDR40B,-0.1513351,0.0561627,-0.1455507,-0.07303438,-0.09798529,-0.2522685,-0.08758178,-0.1485485,-0.1176744,-0.1036804,0.01929348,-0.04833152,0.01144682,-0.05382124
FGR,-0.1112578,-0.1213543,-0.1456706,-0.1055446,-0.1071088,0.008524242,-0.02490009,0.06797802,0.03923492,-0.019825,-0.1344028,-0.07490422,-0.1474355,-0.1220284
KLHDC9,0.03156333,0.01875217,-0.01456899,0.06120149,0.01399103,0.07168671,0.05450064,0.06408435,0.05137145,0.0518005,0.03754837,0.00361323,0.02025144,-0.03639747
AP1S2,-0.184525,-0.03702658,-0.1457759,-0.1568566,-0.09407833,-0.2047249,-0.1608249,-0.2111976,-0.1590991,-0.1241799,-0.09179924,-0.1425711,-0.06778757,-0.1617384
RBM15B,-0.1533002,0.02045644,-0.1458155,-0.1285978,-0.1278757,-0.2101333,-0.1144907,-0.2613735,-0.1285804,-0.1080973,0.05899903,-0.02211551,-0.008389418,-0.1103232
FIGF,-0.1590397,-0.05255098,-0.1458303,-0.0821607,-0.1250102,-0.2242224,-0.1700543,-0.2086935,-0.1057491,-0.1505265,-0.07962269,-0.07701389,-0.06870179,-0.2001323
RTN4,-0.1190546,-0.1376408,-0.1458632,-0.1771788,-0.1374155,-0.09625124,-0.1075412,-0.07202849,-0.05839951,-0.08369652,-0.1267594,-0.16103,-0.1251057,-0.1456669
TNKS,-0.1833852,-0.005813233,-0.1458937,-0.3467002,-0.09777963,-0.3664982,-0.2136504,-0.2839409,-0.2085282,-0.1828835,-0.0163708,-0.164757,-0.1357361,-0.1637093
PRR7,-0.03148511,0.04041522,-0.01459691,0.05746649,-0.01372149,0.04587022,0.02223991,0.07171984,0.0417172,0.02013743,0.03414764,0.04695634,0.04177995,0.1024118
UBAC2,-0.03239599,-0.07745047,-0.01460021,-0.04177368,-0.02490222,0.02777289,-0.1419279,0.009204885,-0.1245675,-0.1594663,-0.03627522,-0.1200222,0.01246505,0.01524275
XIST,-0.1136448,-0.04997522,-0.1460132,-0.1250804,-0.01457397,-0.1742887,-0.08379631,-0.1856609,-0.09565985,-0.1496764,-0.02569756,-0.03276589,-0.03952679,-0.09844935
STXBP6,0.003805915,-0.04254085,-0.01460317,-0.0614612,-0.03548229,-0.007795485,-0.003030196,-0.04956063,-0.0228047,-0.00170326,0.03325466,-0.05302794,-0.09800023,-0.1012652
OBSCN,0.02924513,0.03082678,-0.001461382,-0.01022444,0.03063401,0.1518436,0.1169063,0.1704416,0.1676265,0.1143532,0.04092941,0.03202013,-0.03073679,0.01155047
RAI14,-0.004087961,0.04179854,-0.01461518,-0.01582377,-0.03339098,0.005165623,-0.02549691,0.03447452,0.02885976,0.01703214,-0.04752278,0.01070644,0.000779846,0.01087842
RPS6KA3,-0.1707752,-0.1400786,-0.1461939,-0.1433699,-0.1612156,-0.1515349,-0.09935,-0.1132785,-0.08742336,-0.08707817,-0.0897328,-0.09018954,-0.1703539,-0.1875203
NT5DC1,-0.05442137,-0.05653743,-0.1462478,-0.05897626,-0.185381,-0.2293095,-0.2202425,-0.2377894,-0.1545699,-0.2000134,-0.1142604,-0.1654397,-0.003995621,-0.1886487
TBCE,0.005491356,0.02949418,-0.001462773,-0.01301062,0.01913325,0.05525974,0.04632092,0.08864794,0.04401699,0.03263856,-0.00954693,0.05351761,0.05046365,0.07012958
PHKA2,-0.08448055,-0.05090006,-0.1464633,-0.1496446,-0.08921275,-0.1891807,-0.1274593,-0.2309166,-0.1403832,-0.1240328,-0.01802234,-0.04999346,-0.1587139,-0.2005682
LPAL2,-0.1017566,-0.05052738,-0.1464994,-0.07219492,-0.1106471,-0.1278573,-0.08460397,-0.1284209,-0.06632633,-0.08468313,-0.02174597,-0.1003567,-0.1148519,-0.1550651
ATF5,-0.07347404,-0.1258069,-0.1465281,-0.1151619,-0.1210337,0.004266827,-0.003564112,0.04338071,0.02202373,-0.003110242,-0.05792763,-0.04905929,-0.1402982,-0.09527378
TMEM67,0.02382906,0.05358478,-0.01465648,0.1094414,0.02407854,0.01209719,0.03139316,-0.01451735,-0.04575157,-0.03306159,-0.009559682,-0.01578936,0.04884468,-0.001927408
FLG,0.02933084,-0.006790824,-0.01466002,-0.01457917,0.02587784,0.04224489,0.04173454,0.07698477,0.02488367,0.0644275,-0.01662915,0.07293456,-0.03434218,0.04647046
CORO2B,0.006536964,-0.007095212,-0.01466024,-0.06025969,0.00796173,0.04609483,0.01342205,0.07139323,0.05183324,0.04285627,-0.003592883,0.03258874,-0.008618531,0.003474202
FUS,-0.08954616,-0.110298,-0.1466156,-0.1445306,-0.1170711,-0.04213524,-0.03682766,-0.01509195,-0.01040363,-0.07425843,-0.1021601,-0.05166983,-0.1221285,-0.1004734
STK11,-0.07647854,-0.1172265,-0.1466191,-0.1062365,-0.1356902,-0.00300817,0.01078506,0.00458966,0.01562968,0.008845936,-0.04726839,-0.0394433,-0.1787967,-0.1784633
SCFD2,0.05602197,0.04179936,-0.01466588,0.006026387,-0.04237371,0.008627841,0.009096799,0.04267053,0.03252059,0.005958469,0.006309383,-0.008895418,0.06886975,0.0250043
GPR172A,0.05160283,0.1078683,-0.0146719,0.07962375,0.02275991,0.0381161,0.08539024,0.06656695,0.08249047,0.08264425,0.007584291,0.02931169,-0.01381604,-0.01989764
RBMS3,-0.1067718,-0.06053938,-0.1467697,-0.1012958,-0.09377603,-0.2044352,-0.1178107,-0.1947865,-0.1020912,-0.09358132,0.005245119,-0.0558938,-0.1231027,-0.1859012
MDGA1,-0.1272264,-0.1264117,-0.1468134,-0.1377557,-0.1469099,7.16E-05,-0.06674283,0.06445554,0.02367634,-0.04525606,-0.1110987,-0.001670265,-0.1815037,-0.1213637
LAMA4,-0.1246956,-0.02702123,-0.1468878,-0.1116514,-0.1297929,-0.2117688,-0.1107618,-0.1900019,-0.11133,-0.141887,-0.05439147,-0.1062844,-0.1319943,-0.198914
VGLL1,-0.1513349,-0.03000703,-0.1470329,-0.08239614,-0.05560258,-0.1505681,-0.08070792,-0.1342643,-0.09134706,-0.09093936,-0.04440926,-0.02487711,-0.1186128,-0.118696
STK11IP,0.007693842,0.03166051,-0.001470998,-0.01721748,-0.005848867,0.0896088,0.08722737,0.04113882,0.08233616,0.07383336,0.0553172,-0.009229723,-0.01178472,0.01330914
APC,0.02156734,-0.04537054,-0.01471775,0.07897014,0.01468265,-0.07435632,-0.01140513,-0.02526642,-0.05420834,0.0206045,-0.09986431,-0.03421347,0.02720047,0.01893243
PRR5,0.05117164,0.08377915,-0.001472217,-0.01113296,0.06768322,-0.03851929,-0.04173878,-0.01086475,0.001029316,-0.01002028,-0.03988186,0.02307161,0.08290759,0.04935948
SLC25A45,-0.01908634,0.05140092,-0.01472476,0.05882323,-0.0175632,-0.0256225,-0.00428992,-0.03880287,0.005835501,0.01601138,0.05825237,-0.01392774,0.01874391,0.01876902
MIA2,0.001391299,-0.02385534,-0.01472813,-0.1734553,0.003274001,-0.009190949,-0.01030704,-0.03245181,-0.02264984,-0.09744939,-0.07118593,0.0486957,0.06533266,0.08975828
CNOT7,-0.1338197,-0.05798558,-0.1472845,-0.299473,-0.1304469,-0.1654973,-0.03622643,-0.1970009,-0.04372183,-0.05587661,-0.01155456,-0.06225012,-0.2350865,-0.2354401
SLC16A2,-0.2275555,-0.02478675,-0.1472875,-0.148868,-0.2537136,-0.2172829,-0.09803738,-0.1912166,-0.09028812,-0.06410311,-0.005134857,-0.07506715,-0.2213824,-0.3204222
ZNF354C,-0.01642659,-0.01591566,-0.01473141,0.03661946,-0.03701016,0.004209455,0.003062186,-0.01589081,-0.001676435,0.004697573,-0.06329399,0.007966372,-0.03255833,-0.004016359
TRIP6,-0.04913089,-0.0729563,-0.01473283,-0.001623361,-0.08561203,0.08093736,0.1107779,0.1363108,0.09428392,0.08463531,0.02197759,0.03722809,0.04110691,0.07062093
TLR7,-0.1310747,0.03646799,-0.1473865,-0.081841,-0.07733482,-0.2061701,-0.1342257,-0.2349306,-0.1398591,-0.1049523,-0.005119508,-0.05199063,-0.0366674,-0.08728706
TNNC1,-0.1351855,-0.05614479,-0.1474034,-0.1147739,-0.1401056,-0.1353609,-0.07563062,-0.1633818,-0.0803162,-0.1023618,0.004423868,-0.1600627,-0.1132868,-0.1911442
CD79B,0.01057448,-0.01683592,-0.01474241,0.06171205,-0.000370429,0.0294971,-0.007622065,0.01615917,0.02653424,0.04545006,-0.05686786,0.07801547,0.007543804,-0.0649949
LANCL3,-0.1922507,-0.06993463,-0.1474279,-0.1231016,-0.1222907,-0.1880675,-0.1009862,-0.2022205,-0.1122629,-0.1402765,-0.02750064,-0.1552217,-0.1551181,-0.286044
SLC27A5,0.02575642,0.02479339,-0.01475102,-0.04314565,-0.008512625,0.07271368,0.08634214,0.03202517,0.02087278,0.06830809,0.02687749,0.07151463,-0.06380974,0.01605491
PDGFB,0.02120793,0.02353984,-0.01475525,0.10084,0.005044431,0.04081677,0.04661688,-0.006267245,0.01569062,0.009461094,0.05533072,-0.02808083,-0.02797739,-0.007374557
MATN2,-0.003681825,0.0470402,-0.01475565,0.02387396,0.000970291,-0.006884889,0.02525319,-0.01129274,0.01617321,-0.003807713,0.04791442,0.007713177,0.01940682,0.06991486
PCM1,-0.1326393,-0.008882089,-0.1475676,-0.277132,-0.04998894,-0.2115093,-0.1278567,-0.1544364,-0.1306337,-0.08738962,0.006011492,-0.01364824,-0.08338774,-0.1256882
JMJD1C,-0.03301499,-0.04906042,-0.01476149,-0.05772252,-0.01641858,-0.03562292,-0.03652374,-0.04656603,-0.06170586,-0.05256389,-0.07364514,-0.05725557,0.02452776,-0.01991228
ZSCAN29,-0.08848024,-0.04572429,-0.14762,-0.1741184,-0.09858888,-0.07280825,-0.06280229,-0.08681206,-0.06669553,-0.02001636,-0.04766108,-0.07169053,-0.1411086,-0.06594489
RYR1,-0.1127226,-0.07881256,-0.1477317,-0.1543197,-0.09700726,0.03370646,-0.003871097,0.05417809,0.06289539,0.01530969,-0.1078903,0.01424926,-0.2014091,-0.1236395
MARCKS,-0.1469782,-0.08228435,-0.1477393,-0.1087829,-0.1308783,-0.1205873,-0.1132389,-0.01327719,-0.03485448,-0.109097,-0.08704131,-0.1320001,-0.1275311,-0.214403
RBL2,-0.02422406,0.01184913,-0.01478497,-0.005789012,0.0126281,-0.06066432,-0.05886812,-0.03945012,-0.08140394,-0.1770738,-0.09356086,-0.00367949,0.05005706,-0.0150344
CDA,0.003702629,-0.007913592,-0.0147919,-0.02886186,0.000266851,0.06320892,0.08412233,0.0460786,0.08061667,0.05806747,0.004794294,-0.05097143,-0.05444261,-0.07556865
SF3A1,-0.0767049,-0.05963514,-0.1479253,0.01652954,-0.08743289,0.01871589,0.005528442,0.04817464,0.05079606,0.01296459,-0.04890173,-0.07933592,-0.1313206,-0.1033404
CHMP2B,-0.1394791,-0.02992287,-0.1479818,-0.05999317,-0.1324291,-0.2374244,-0.1251855,-0.1965152,-0.1268201,-0.1639744,-0.1174683,-0.1583447,-0.1019088,-0.2105311
HIGD2A,-0.05449767,-0.08734276,-0.1479921,-0.0413732,-0.1261548,0.09609099,0.0993457,0.09379463,0.105634,0.07015387,-0.1086711,0.02278331,-0.189728,-0.1129182
FAM70A,-0.1094198,0.01201423,-0.1481281,-0.1080266,-0.002096063,-0.2361312,-0.1429728,-0.2180736,-0.1109925,-0.1812644,-0.01342804,-0.07474846,-0.01473187,-0.133209
TMEM200A,-0.106126,0.007197896,-0.1481749,-0.07536702,-0.1556187,-0.1967212,-0.1372918,-0.2100642,-0.09902873,-0.1217764,-0.01391344,-0.0493222,-0.04491073,-0.1709547
LOC647946,-0.05958062,-0.02663594,-0.01482436,0.04316688,-0.001614858,0.003869613,-0.000708331,0.07582766,-0.006567251,0.007590471,-0.04728465,-0.01347928,-0.02546847,-0.05154495
NPEPPS,-0.1160754,-0.1330264,-0.1484321,-0.01754305,-0.1131194,-0.00462209,-0.04108123,-0.01894988,-0.002053519,-0.0450506,-0.1015625,-0.09435536,-0.158929,-0.1398914
MCHR2,-0.1377456,-0.0239763,-0.1484331,-0.1276509,-0.1479157,-0.2071289,-0.09367562,-0.1527818,-0.09480305,-0.0903353,-0.007126299,-0.1447967,-0.1622741,-0.2843101
SUPT7L,0.004843769,-0.000542214,-0.01485276,-0.01653945,-0.02506044,0.06935571,0.07692269,0.06264033,0.09011229,0.05264372,-0.03034992,-0.05054322,-0.09260869,-0.06566282
MUTED,0.000518911,-0.04933559,-0.01487229,-0.03552858,0.006601023,0.01013826,0.03283142,0.002907621,0.01324525,0.02141769,0.02780541,0.05778809,-0.03547633,0.004801247
MAOB,-0.1914597,-0.07163999,-0.1487566,-0.154567,-0.1697296,-0.1895384,-0.09731273,-0.1833077,-0.09705759,-0.1117829,-0.1157234,-0.06114924,-0.1653397,-0.2064389
USE1,-0.05316205,-0.09359388,-0.1489032,-0.1330682,-0.0971028,0.02440105,0.004780568,0.08175549,0.07327082,0.003772679,-0.1263144,-0.02920696,-0.1959374,-0.115761
MAN1A1,-0.1622412,-0.01019013,-0.1490717,-0.1189523,-0.1364416,-0.2422703,-0.1089012,-0.2593748,-0.1480826,-0.09447062,0.001690892,-0.116708,-0.04360703,-0.1496329
LALBA,-0.07330706,-0.1307313,-0.1491574,-0.04813209,0.01266498,-0.1614242,-0.1472532,-0.07129213,-0.1196117,-0.108288,-0.09886021,-0.06328169,0.03932885,0.02425142
RAI2,-0.129734,-0.01606854,-0.1491592,-0.147084,-0.1206882,-0.1437086,-0.05129692,-0.1905641,-0.09202375,-0.06302406,0.03903664,-0.06429609,-0.1540895,-0.1880525
C1orf183,0.01355014,0.04018917,-0.01491757,-0.01365258,0.03837343,0.06121227,0.09962251,0.06798765,0.08207522,0.08277206,0.07933991,-0.01790262,-0.01250822,0.03705084
HDC,0.004274428,-0.00278174,-0.01491782,-0.014844,0.002502279,0.05379646,0.04430352,0.04357661,0.06349745,0.04535548,0.04719599,0.02845341,-0.01877961,0.003041154
ERC2,-0.1536302,-0.0285319,-0.1492337,-0.1111739,-0.1399416,-0.1382645,-0.02820667,-0.1534187,-0.03614113,-0.05214364,0.02227623,-0.1051838,-0.22728,-0.2407707
MAGEC3,-0.1087591,-0.05384328,-0.1492689,-0.1389609,-0.1026578,-0.2009861,-0.1128452,-0.1779148,-0.1093551,-0.1372041,-0.02244941,-0.1067275,-0.1111563,-0.2364144
HEXIM2,0.02178664,0.02251191,-0.01493214,0.1144212,0.005288133,0.05681059,0.09010384,0.01606984,0.03853387,0.06860531,0.07865076,0.008171553,0.01079642,0.02206767
MSTO1,-0.05132781,-0.000130001,-0.01493236,-0.01379823,-0.02049628,0.01137945,-0.01028463,-0.01742112,-0.04998881,0.006170546,0.01327881,-0.1567149,0.03688239,-0.04572247
GOLSYN,0.01105302,0.07737735,-0.001493415,0.06100274,0.008215552,0.06024081,0.056636,0.03304472,0.05548824,0.04830993,-0.009333703,0.03971874,-0.02704446,-0.007409988
LOC678655,-0.1247145,-0.1101981,-0.149343,-0.1229453,-0.09816914,-0.02668006,-0.05616806,0.01235555,0.01718131,-0.01745157,-0.1036363,-0.06107729,-0.0741051,-0.0251989
LYRM4,-0.00986093,-0.01756823,-0.01493526,-0.0116632,-0.01477411,-0.05170629,-0.04110638,-0.03323061,-0.03805628,-0.04043852,-0.06864209,0.02334844,0.05631192,0.03225958
BARX2,-0.02322846,-0.0455389,-0.01493858,-0.03947659,-0.03101649,0.0218665,-0.003486296,0.03552397,0.03563296,0.01534284,-0.0176287,0.04600158,-0.06227095,-0.04419929
PARD6G,-0.1358286,-0.1392767,-0.1494574,-0.09334592,-0.1493542,-0.08443374,-0.06655044,-0.06328251,-0.04597695,-0.04804187,-0.1289585,-0.1788056,-0.1331746,-0.151382
ARSF,-0.1253211,-0.01157221,-0.1495516,-0.07696852,-0.1164606,-0.2257487,-0.1027731,-0.1956556,-0.1271771,-0.1010493,-0.0536703,-0.1134187,-0.114792,-0.1413257
IQGAP2,-0.020675,-0.04054445,-0.01495842,0.03300538,-0.00688991,-0.01015556,-0.03814014,-0.03028237,-0.01126695,-0.01116404,-0.04807318,-0.00752056,0.06851329,-0.05391129
RPGR,-0.1198241,-0.0438395,-0.1498111,-0.1011365,-0.1173277,-0.1646676,-0.03703561,-0.1668348,-0.1093045,-0.05752974,-0.008393449,-0.05752218,-0.07841332,-0.09503048
POGZ,0.000364407,0.01213629,-0.01498143,-0.07965399,0.004983309,-0.01680271,-0.04200729,0.03378372,-0.02139737,-0.0288409,-0.06114002,-0.00771645,0.0393905,0.04858868
NACA,-0.008905134,-0.0203143,-0.01498463,0.05787199,-0.01154103,0.06007054,0.05861902,0.0594598,0.09382197,0.0548903,-0.004604334,0.02235664,-0.05329933,-0.03749238
IL19,0.01851264,0.003740076,-0.01498911,-0.02780843,0.002561527,0.02396798,0.06016989,0.03112651,0.04422956,0.04456254,-0.000817111,-0.07640151,-0.05543711,-0.05436016
RPS7,-0.003259702,-0.009540242,-0.01499015,-0.01244916,-0.005218748,0.04799823,0.06445005,0.06096386,0.07443905,0.06598822,0.01695956,-0.02484926,-0.02294791,0.01869714
PDZD11,-0.1320689,-0.001365856,-0.1499716,-0.1296617,-0.1201617,-0.1146003,-0.04667351,-0.1208346,-0.04646967,-0.04509501,-0.06973133,-0.02007592,-0.1773,-0.2505591
TRAF2,-0.05551554,-0.06265995,-0.01500097,-0.1386253,-0.06243772,-0.09505825,-0.01597132,-0.08760153,-0.03764837,-0.02797016,-0.06418094,-0.05475169,-0.152253,-0.2118719
AKD1,-0.1028412,-0.0238947,-0.1500282,-0.1441127,-0.09153953,-0.2103082,-0.1182188,-0.1856836,-0.07062917,-0.1020863,-0.03041897,-0.1228701,-0.1062773,-0.1766133
